# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1408.302963460736464,0.00652,0.00029,0.00427,0.00006,0.00000,0.00201,0.01315
1408.369227915836746,0.00805,0.00051,0.01313,0.00005,0.00330,0.00196,0.02700
1408.402453942637294,0.00917,0.00039,0.00347,0.00005,0.00332,0.00189,0.01829
1408.468682533968831,0.00781,0.00105,0.00964,0.00005,0.00331,0.00204,0.02391
1408.501914477597666,0.00954,0.00030,0.00732,0.00006,0.00277,0.00206,0.02205
1408.568155939531835,0.00822,0.00105,0.01052,0.00006,0.00000,0.00224,0.02210
1408.601307457120811,0.00872,0.00036,0.00042,0.00003,0.00000,0.00270,0.01223
1408.634438220773745,0.00713,0.00067,0.00186,0.00003,0.00000,0.00190,0.01158
1408.667651122277221,0.00887,0.00084,0.00656,0.00005,0.00122,0.00235,0.01990
1408.700779400346846,0.00592,0.00065,0.01226,0.00006,0.00000,0.00211,0.02100
1408.733945673610151,0.00711,0.00070,0.00647,0.00005,0.00000,0.00207,0.01641
1408.800238667131907,0.00712,0.00073,0.00867,0.00006,0.00000,0.00273,0.01931
1408.833410580552027,0.01090,0.00027,0.00597,0.00005,0.00243,0.00225,0.02187
1408.866551383622891,0.00800,0.00086,0.02094,0.00005,0.00000,0.00198,0.03183
1408.899648787778460,0.00405,0.00032,0.00388,0.00006,0.00000,0.00212,0.01042
1408.932889473957857,0.00625,0.00078,0.01325,0.00008,0.00000,0.00237,0.02273
1408.999297888050251,0.02336,0.00040,0.01355,0.00004,0.00000,0.00230,0.03965
1409.032382231167048,0.00920,0.00030,0.00982,0.00004,0.01807,0.00272,0.04016
1409.065515786379365,0.00398,0.00025,0.00485,0.00005,0.00000,0.00232,0.01145
1409.098729488348454,0.00447,0.00028,0.00295,0.00005,0.01117,0.00202,0.02093
1409.131855834890757,0.00912,0.00038,0.00221,0.00005,0.00244,0.00188,0.01609
1409.165047185495723,0.00677,0.00036,0.00896,0.00006,0.00828,0.00214,0.02658
1409.198181224809787,0.00443,0.00030,0.00092,0.00007,0.00000,0.00349,0.00921
1409.231397258645075,0.01201,0.00037,0.00114,0.00005,0.00000,0.00287,0.01645
